customer_no,total_enq_amt_x,total_enq_amt_y
11931,2741000,6
11932,60001,3
11933,3382000,25
11934,4498490,39
11935,2445249,35
11936,2319803,25
11937,1684000,22
11938,409041,10
11939,263000,6
11940,498000,14
11941,12711000,10
11942,720500,21
11943,252001,7
11944,2729100,16
11945,14277456,69
11946,749201,13
11947,495700,7
11948,8657891,28
11949,3374150,9
11950,3225500,15
11951,763000,16
11952,59935132,28
11953,300000,8
11954,5442900,15
11955,762000,11
11956,3696000,28
11957,100000,9
11958,1642000,21
11959,3373101,11
11960,954000,10
11961,6365000,9
11962,1701400,30
11963,0,0
11964,5027875,29
11965,7808000,41
11966,251000,6
11967,888528,14
11968,1136500,8
11969,148010,8
11970,1493991,25
11971,15146770,33
11972,1023000,6
11973,1412000,14
11974,24521500,34
11975,196501,7
11976,820000,10
11977,631094,7
11978,2255890,15
11979,683700,4
11980,423000,13
11981,308000,11
11982,511000,9
11983,203000,7
11984,4161525,54
11985,420002,13
11986,2759002,34
11987,51000,2
11988,12986299,37
11989,400001,5
11990,632429,18
11991,673002,13
11992,1277002,5
11993,3452190,29
11994,2000,2
11995,1225000,11
11996,258500,7
11997,736778,29
11998,501000,8
11999,15073400,25
12000,61000,3
12001,28632105,71
12002,500000,4
12003,771101,12
12004,352000,6
12005,2139071,23
12006,6360000,35
12007,20031200,33
12008,251000,4
12009,2852432,30
12010,533100,14
12011,728000,14
12012,423000,11
12013,6513000,21
12014,2749250,17
12015,1215001,14
12016,3539120,39
12017,3138400,12
12018,2025190,20
12019,438500,8
12020,110000,3
12021,19282002,12
12022,191000,7
12023,6464000,34
12024,2797000,11
12025,1865000,13
12026,177000,7
12027,318000,7
12028,1013190,14
12029,170276000,6
12030,1145000,27
12031,2150000,8
12032,61000,3
12033,1276000,22
12034,151010,5
12035,741000,6
12036,50000,1
12037,152000,6
12038,2167800,15
12039,312000,12
12040,341000,12
12041,1973802,18
12042,1176000,15
12043,1688178,10
12044,7453151,12
12045,1026000,10
12046,3192002,24
12047,41100,5
12048,116764154,71
12049,4694426,57
12050,141000,7
12051,53000,4
12052,687000,12
12053,1322000,9
12054,3129400,20
12055,1692100,15
12056,918824,35
12057,146100,8
12058,373000,14
12059,1940001,20
12060,5772000,9
12061,3120331,39
12062,2913900,12
12063,422000,18
12064,491000,13
12065,9060000,11
12066,2601003,25
12067,1456583,9
12068,117911,3
12069,1622000,10
12070,794001,13
12071,26933005,44
12072,1520000,29
12073,372000,9
12074,608000,11
12075,101000,3
12076,3402945,24
12077,101000,3
12078,310000,4
12079,15281059,21
12080,500096001,6
12081,399000,17
12082,18651011,22
12083,58600,3
12084,1566001,6
12085,6192000,8
12086,9866220,20
12087,735002,10
12088,648979,10
12089,7249910,26
12090,4838001,18
12091,56165150,38
12092,3216100,9
12093,2376400,20
12094,29682220,69
12095,1106003,21
12096,2464002,16
12097,240000,5
12098,31788151,46
12099,703001,12
12100,116000,5
12101,3633267,16
12102,101551502,39
12103,17488100,70
12104,614000,8
12105,223000,6
12106,0,0
12107,6114000,26
12108,54002,6
12109,831000,13
12110,2187556,29
12111,309400,10
12112,2509201,36
12113,6645000,40
12114,1755300,22
12115,502446,7
12116,2066000,11
12117,286000,8
12118,797902,12
12119,28290132,40
12120,5887901,44
12121,23886465,36
12122,150490437,76
12123,6647704,19
12124,104755800,52
12125,3093000,14
12126,241425,5
12127,2869338,41
12128,8885002,18
12129,162000,7
12130,620000,9
12131,120191,4
12132,194000,4
12133,151000,3
12134,887000,13
12135,1381100,7
12136,1206800,11
12137,19750000,13
12138,14134501,76
12139,101000,3
12140,178399,5
12141,3051000,3
12142,536010,10
12143,782000,17
12144,0,0
12145,2939100,7
12146,8213750,32
12147,2198000,35
12148,2170502,10
12149,412000,6
12150,1821524,36
12151,101000,3
12152,2807840,12
12153,1807055,28
12154,117000,5
12155,917000,10
12156,4226000,10
12157,7299500,6
12158,350000,14
12159,1245000,6
12160,7705500,19
12161,2593001,11
12162,2391380,22
12163,4453151,46
12164,733000,6
12165,334000,8
12166,78400,3
12167,456800,14
12168,586002,18
12169,951000,12
12170,153000,6
12171,459010,17
12172,82500,3
12173,1467000,15
12174,2162000,33
12175,293100,7
12176,202247500,37
12177,22791401,18
12178,5147321,30
12179,50000,1
12180,126586003,67
12181,491511,14
12182,1519398,12
12183,1192000,10
12184,2689932,13
12185,2176900,30
12186,6339762,20
12187,282000,5
12188,187000,4
12189,4114000,28
12190,111000,4
12191,14613307,63
12192,571800,9
12193,1428000,14
12194,798000,17
12195,213824616,12
12196,75000,2
12197,250000,5
12198,8982000,19
12199,7509601,33
12200,4099001,12
12201,928371,11
12202,11000,2
12203,1250151,13
12204,3731000,12
12205,17785500,13
12206,1278901,15
12207,6377301,25
12208,3400000,4
12209,406000,4
12210,148490205,57
12211,94282158,53
12212,7392000,29
12213,234000,11
12214,9605093,39
12215,262000,9
12216,2722001,10
12217,100993000,9
12218,2007100,16
12219,4829990,16
12220,301200,4
12221,6065001,23
12222,985590999,38
12223,6788401,19
12224,4417951,29
12225,107508001,29
12226,529200,29
12227,9147782,64
12228,87000,5
12229,15368801,20
12230,1848000,5
12231,4371600,41
12232,100875000,14
12233,1876000,10
12234,687438,19
12235,304506,10
12236,1178000,17
12237,52010,4
12238,3846202,25
12239,729001,11
12240,4346951,44
12241,163001,8
12242,424002,18
12243,265000,5
12244,1206337,17
12245,22679563,34
12246,202000,5
12247,311010,12
12248,360100,6
12249,3248502,25
12250,9378000,21
12251,380500,12
12252,6005391,12
12253,1060891,25
12254,201977970,17
12255,761000,7
12256,211100,10
12257,101000,3
12258,2659000,10
12259,11077000,11
12260,3848001,30
12261,2998750,24
12262,4230000,8
12263,7200002,43
12264,494201,9
12265,3818801,27
12266,803000,7
12267,237000,13
12268,2929603,31
12269,15777512,16
12270,1819001,18
12271,51838005,79
12272,923000,11
12273,82000,2
12274,594001,15
12275,7360000,12
12276,5519003,49
12277,1250000,14
12278,303000,9
12279,8407002,36
12280,25000,1
12281,471000,9
12282,1091000,11
12283,330000,7
12284,169000,6
12285,342000,4
12286,110000,3
12287,287000,4
12288,4582781,33
12289,1074800,17
12290,140000,10
12291,51000,2
12292,1069000,13
12293,982301,21
12294,1049351,24
12295,1422500,17
12296,102000,4
12297,3631000,23
12298,440200,15
12299,2208000,18
12300,6893402,70
12301,25011000,10
12302,571000,14
12303,48437900,35
12304,1720500,15
12305,4009000,19
12306,1197000,17
12307,101000,2
12308,120465000,14
12309,36826333,20
12310,92000,7
12311,751000,3
12312,1100351,10
12313,132000,7
12314,19812654,78
12315,256000,5
12316,5711000,12
12317,232000,8
12318,8563375,33
12319,5530378,16
12320,2067001,23
12321,7173903,34
12322,412000,8
12323,1979500,11
12324,100000,1
12325,2485000,9
12326,3095000,12
12327,1000,1
12328,242000,7
12329,10167531,31
12330,6521000,17
12331,504444,2
12332,17733711,109
12333,111000,4
12334,254811,8
12335,2225300,19
12336,101917000,16
12337,362000,9
12338,1206800,19
12339,3983000,12
12340,931900,11
12341,72500,5
12342,200812911,13
12343,9230000,37
12344,1596000,15
12345,2158302,30
12346,4579801,21
12347,6335576,20
12348,748000,7
12349,1056871,14
12350,1615000,19
12351,6041001,32
12352,2312005,28
12353,3529000,28
12354,4083400,11
12355,2032000,16
12356,4400000,11
12357,731613,13
12358,2477501,19
12359,1658600,19
12360,927200,12
12361,156000,8
12362,4418004,36
12363,3175000,5
12364,322000,15
12365,610000,13
12366,8207000,14
12367,260000,5
12368,2830000,13
12369,225000,5
12370,1602703,21
12371,1734201,24
12372,1011000,9
12373,508400,16
12374,17144985,89
12375,158750,7
12376,1226000,13
12377,3362990,5
12378,50000,1
12379,218389202,111
12380,701000,3
12381,2421002,11
12382,2058100,44
12383,420000,3
12384,947000,23
12385,5482003,34
12386,414003,17
12387,59756000,17
12388,2327000,10
12389,191305,6
12390,8264901,35
12391,1380802,27
12392,1124000,12
12393,41949011,58
12394,3194100,18
12395,1748090,8
12396,1640500,18
12397,3677480,18
12398,1072001,21
12399,1069000,6
12400,1032000,11
12401,10981005,30
12402,63000,5
12403,13847200,54
12404,4986151,10
12405,730000,8
12406,280000,5
12407,278000,8
12408,733000,11
12409,6666555,56
12410,1661200,15
12411,805000,22
12412,2660600,25
12413,649000,22
12414,2713000,29
12415,360000,9
12416,5691000,11
12417,1993794,17
12418,619000,7
12419,2829421,17
12420,141000,5
12421,824000,16
12422,3683216,18
12423,3341001,19
12424,3093506,38
12425,2009121,18
12426,2538450,33
12427,388000,11
12428,304000,8
12429,562000,8
12430,1906800,27
12431,6051000,5
12432,51000,2
12433,126401,5
12434,2153101,31
12435,207001,12
12436,740000,6
12437,771300,20
12438,3388001,16
12439,6432000,28
12440,51000,2
12441,4907000,26
12442,511202,10
12443,1073278,17
12444,249000,8
12445,1719535,11
12446,20669100,17
12447,543500,11
12448,50000,1
12449,1207001,15
12450,411000,6
12451,235299,10
12452,8130100,40
12453,6933916,13
12454,7668100,28
12455,8086101,12
12456,601000,6
12457,1637000,19
12458,1002001,4
12459,1245001,10
12460,704591,21
12461,10104101,76
12462,85100,5
12463,9289629,32
12464,51000,2
12465,107000,6
12466,1742430,20
12467,2223600,26
12468,2900528,17
12469,12826286,43
12470,22138000,38
12471,311000,6
12472,343000,12
12473,3807000,16
12474,355554002,70
12475,1204800,28
12476,7435883,44
12477,690001,7
12478,12186000,18
12479,236000,7
12480,307000,7
12481,1164000,8
12482,102000,4
12483,16000,2
12484,17867100,28
12485,4017790,43
12486,3747001,35
12487,51000,2
12488,271000,6
12489,171000,5
12490,3733400,31
12491,1000,1
12492,27393210,27
12493,127336100,36
12494,3239430,21
12495,2320505,26
12496,1585222,15
12497,1300818,17
12498,182000,8
12499,689001,29
12500,2601001,17
12501,366000,9
12502,162003,9
12503,1313251,12
12504,101632800,25
12505,62000,4
12506,8727202,37
12507,2471000,14
12508,17994100,46
12509,18592102,32
12510,1449000,15
12511,1503001,17
12512,424800,13
12513,51000,2
12514,10247410,27
12515,4358000,55
12516,6202101,9
12517,5458003,22
12518,4755001,19
12519,110000,3
12520,1455000,11
12521,112000,4
12522,709000,6
12523,29783201,62
12524,108284152,57
12525,243500,6
12526,3620000,12
12527,996340,12
12528,200000,3
12529,122223,8
12530,3504000,25
12531,4062600,26
12532,111000,4
12533,380220,13
12534,9515000,8
12535,358173,11
12536,106192396,32
12537,6143100,18
12538,2117000,6
12539,1101000,20
12540,11949000,20
12541,1485000,10
12542,52000,3
12543,712000,6
12544,201000,5
12545,911000,10
12546,14154203,32
12547,288000,10
12548,102000,4
12549,879000,11
12550,1466100,9
12551,194900,8
12552,2534900,11
12553,6547000,30
12554,265500,5
12555,107711100,17
12556,12750000,20
12557,100,1
12558,11888112,24
12559,31000,2
12560,400000,5
12561,680000,3
12562,1915520,21
12563,4084604,29
12564,7440000,24
12565,644500,7
12566,420502,12
12567,1964000,16
12568,1542500,5
12569,101000,3
12570,6576101,26
12571,2081000,18
12572,2060000,10
12573,1876000,9
12574,52000,3
12575,11260887,47
12576,7757551,14
12577,2100000,13
12578,1022000,7
12579,132000,6
12580,21625001,31
12581,11601000,6
12582,762000,26
12583,107254000,53
12584,591000,17
12585,5111001,16
12586,3115000,27
12587,1833684,13
12588,1719000,12
12589,3451000,8
12590,1522000,15
12591,7697245,26
12592,941000,7
12593,752500,11
12594,9143000,49
12595,2100483,10
12596,501000,22
12597,174000,5
12598,2002400,10
12599,1258000,8
12600,176000,4
12601,1186300,21
12602,110000,3
12603,23106778,70
12604,5191264,40
12605,210000,5
12606,4607010,30
12607,19812216,37
12608,391500,5
12609,738000,6
12610,4022100,27
12611,572000,10
12612,1424000,14
12613,1201000,5
12614,32964950,36
12615,100474000,11
12616,3030413,13
12617,1529000,14
12618,227000,8
12619,2481001,9
12620,1618310,12
12621,2103000,19
12622,4943710,20
12623,2649100,27
12624,2407100,18
12625,140000,3
12626,772000,7
12627,1015500,7
12628,8381000,13
12629,244000,11
12630,898152,11
12631,2693422,13
12632,3495001,19
12633,574000,11
12634,4933000,47
12635,101875100,26
12636,1561000,14
12637,204744700,45
12638,646000,11
12639,44873086,21
12640,20211510,9
12641,3036001,22
12642,50000,1
12643,1112912,29
12644,213000,6
12645,1070000,14
12646,463325118,65
12647,970001,17
12648,759001,17
12649,51000,2
12650,258307,7
12651,12438108,73
12652,730000,8
12653,293500,12
12654,95000,8
12655,567001,15
12656,2296000,13
12657,2913150,28
12658,108126500,50
12659,232000,8
12660,458000,17
12661,6856000,8
12662,306000,9
12663,711500,5
12664,216000,4
12665,34609000,35
12666,61428200,53
12667,1521500,15
12668,820000,13
12669,14992096,55
12670,492100,10
12671,702000,13
12672,676001,19
12673,1067000,17
12674,205000,5
12675,51000,2
12676,8296005,30
12677,2779933,20
12678,60000,2
12679,6345000,22
12680,365000,3
12681,200000,3
12682,1891700,12
12683,210000,4
12684,82478000,15
12685,1374300,12
12686,1050000,6
12687,6115127,40
12688,104244200,43
12689,1012106,18
12690,579000,14
12691,3557000,24
12692,60000,2
12693,7008105,30
12694,780000,9
12695,835500,11
12696,726000,9
12697,2823151,17
12698,140000,4
12699,1097001,17
12700,6844217,22
12701,3279600,22
12702,406000,7
12703,183500,7
12704,105164532,40
12705,155000,6
12706,311000,10
12707,34829493,66
12708,5163399,10
12709,70000,3
12710,243000,9
12711,2757000,17
12712,103603000,41
12713,293647101,67
12714,120000,4
12715,756999,25
12716,1214866,7
12717,5345937,45
12718,3267676,52
12719,736000,13
12720,1939200,10
12721,170000,5
12722,4080260,12
12723,52501,5
12724,3957188,23
12725,1088001,23
12726,1412300,27
12727,3580388,21
12728,180000,6
12729,411999,6
12730,186890,7
12731,3561000,7
12732,106772101,53
12733,19762001,45
12734,362000,12
12735,535901,16
12736,253317026,176
12737,7420002,47
12738,255000,6
12739,2196000,8
12740,5917000,23
12741,4050831,43
12742,51000,2
12743,101121820,22
12744,2506000,9
12745,112000,5
12746,1284801,21
12747,151000,4
12748,447000,12
12749,272000,9
12750,511000,17
12751,749000,24
12752,339503,23
12753,411000,12
12754,17781002,55
12755,142900,4
12756,340601,10
12757,400000,6
12758,701001,7
12759,2597050,32
12760,111347102,62
12761,363966,11
12762,151000,4
12763,52000,3
12764,0,0
12765,5143000,15
12766,3561000,23
12767,1901000,6
12768,6076000,18
12769,51000,2
12770,2349001,15
12771,1273208,41
12772,141000,4
12773,6132000,39
12774,1130600,10
12775,641330,25
12776,1406000,18
12777,1003527392,26
12778,69472,4
12779,7564310,38
12780,335000,10
12781,3802022,40
12782,111195000,55
12783,362055,10
12784,2411000,10
12785,3587004,29
12786,5171000,9
12787,7038822,39
12788,4244000,17
12789,9154653,31
12790,201000,4
12791,3036000,13
12792,12081102,18
12793,4550500,30
12794,10901010,9
12795,470000,6
12796,241749,5
12797,2567718,29
12798,1156000,11
12799,18285000,21
12800,191000,6
12801,3337892,31
12802,111000,4
12803,3637000,12
12804,8068802,34
12805,106416429,35
12806,8398003,58
12807,3398000,23
12808,21150001,9
12809,914000,10
12810,242000,8
12811,875350,21
12812,3876829,21
12813,50119020,37
12814,607000,10
12815,283985,7
12816,555001,13
12817,62000,4
12818,4278998,21
12819,3127500,6
12820,184200,10
12821,1451000,5
12822,502001,6
12823,1001000,8
12824,920900,21
12825,487000,8
12826,2824001,44
12827,1002000,4
12828,28113300,53
12829,4849403,57
12830,526000,2
12831,324901,8
12832,1277500,20
12833,516000,5
12834,1361000,8
12835,9428001,47
12836,2038000,14
12837,1779055,13
12838,4622000,11
12839,7336000,10
12840,3823201,25
12841,1286000,5
12842,1500000,7
12843,1103074,14
12844,10803301,36
12845,4423152,47
12846,107662569,84
12847,902501,18
12848,2031000,13
12849,2425000,15
12850,1108173,14
12851,1152010,19
12852,8790006,45
12853,21548652,53
12854,11317001,24
12855,1504101,26
12856,3179000,42
12857,3013228,21
12858,1161179,32
12859,13118002,34
12860,1126000,6
12861,7078000,35
12862,351700,9
12863,3461001,19
12864,106000,4
12865,2230501,21
12866,903000,20
12867,1978057,18
12868,107349002,47
12869,15671990,27
12870,595000,11
12871,1724000,12
12872,151000,3
12873,243000,9
12874,14682200,53
12875,120962201,23
12876,3583101,17
12877,3010461,9
12878,35100,4
12879,998000,5
12880,1709003,35
12881,245140012,22
12882,135100,3
12883,100991000,12
12884,1683128,8
12885,2134001,27
12886,7145100,10
12887,102000,4
12888,92000,4
12889,30289862,9
12890,203000,6
12891,101000,2
12892,118436,5
12893,670007,16
12894,1154300,8
12895,4253001,15
12896,4177991,28
12897,3010001,18
12898,10455304,44
12899,594825,6
12900,1309500,19
12901,186000,4
12902,2110903,31
12903,1879300,9
12904,11200120,24
12905,451010,4
12906,3485000,11
12907,466820,6
12908,10218500,15
12909,847502,22
12910,636000,13
12911,1055200,12
12912,1606000,15
12913,181000,6
12914,5281002,29
12915,1475000,5
12916,12329311,43
12917,3348301,42
12918,8669001,39
12919,4915000,15
12920,1620000,8
12921,2449000,23
12922,177000,3
12923,61000,3
12924,113000,5
12925,3667100,33
12926,1075888,25
12927,160000,7
12928,8771901,13
12929,1834000,13
12930,2412838,33
12931,282001,11
12932,1731000,14
12933,51000,2
12934,220580,5
12935,1861201,13
12936,2401010,15
12937,101000,3
12938,3380000,27
12939,4212100,26
12940,7486431,37
12941,1103100,11
12942,22814500,39
12943,8511900,12
12944,1547000,14
12945,3803001,19
12946,0,0
12947,104663300,33
12948,2853000,34
12949,552000,4
12950,836300,9
12951,127026001,51
12952,6589000,9
12953,4591362,38
12954,2374816,24
12955,2991500,31
12956,41311000,9
12957,1227000,22
12958,111938879,27
12959,1077603,18
12960,822003,12
12961,601000,4
12962,2657000,11
12963,0,0
12964,4337352,52
12965,167499,8
12966,332774,7
12967,379010,9
12968,212250,8
12969,5331000,19
12970,1565211,10
12971,50000,1
12972,5233500,10
12973,751200,17
12974,1608000,19
12975,451000,5
12976,4487200,46
12977,15500084,24
12978,123911372,27
12979,1102000,13
12980,1367000,15
12981,202000,6
12982,3308000,6
12983,6516608,49
12984,1604000,12
12985,2477000,36
12986,482200,11
12987,875010,11
12988,1229500,13
12989,243500,10
12990,1124000,13
12991,5649100,16
12992,355273,4
12993,104501000,11
12994,741904,18
12995,2358000,18
12996,9553121,30
12997,626000,14
12998,101418000,23
12999,831000,7
13000,2145140,16
13001,7196000,31
13002,3197001,23
13003,748599,16
13004,1060000,3
13005,3007990,25
13006,15122312,37
13007,829400,14
13008,677987,16
13009,15478900,21
13010,2868422,30
13011,1313000,25
13012,4637000,17
13013,1880000,8
13014,4122100,44
13015,358800,15
13016,1920000,9
13017,2935001,22
13018,2286000,12
13019,3681653,51
13020,2043700,40
13021,112000,5
13022,1023820,24
13023,5131001,35
13024,1575300,18
13025,253000,11
13026,220000,7
13027,32607000,25
13028,971500,23
13029,150000,3
13030,939001,20
13031,619500,16
13032,2994692,20
13033,1200000,4
13034,106550000,56
13035,2473011,19
13036,1489002,14
13037,1039001,13
13038,911000,12
13039,17316000,29
13040,125607451,67
13041,5713003,14
13042,332500,15
13043,2011000,10
13044,552000,4
13045,1758651,20
13046,558000,15
13047,273500,9
13048,3551000,11
13049,77000,5
13050,283000,10
